split,name,species_slug,genus,species,id,filename,relative_wav_path,source_url,license,recordist,date,sound_type,audio_sha256
train,American Robin,american_robin,Turdus,migratorius,423449,423449-10.wav,wavfiles/423449-10.wav,//www.xeno-canto.org/423449,//creativecommons.org/licenses/by-nc-sa/4.0/,Nicholas Comparato,2018-06-20,song,EE13A2827A3EA4B9FDD06C4F8081D32523DCD56869FC5FA1B27EA0E0993306CF
train,American Robin,american_robin,Turdus,migratorius,423449,423449-11.wav,wavfiles/423449-11.wav,//www.xeno-canto.org/423449,//creativecommons.org/licenses/by-nc-sa/4.0/,Nicholas Comparato,2018-06-20,song,D21E92BBD1ACC0A4437D177DFAD7F01FBFEB685F3DFB6224191E0521A4517E35
train,American Robin,american_robin,Turdus,migratorius,423449,423449-12.wav,wavfiles/423449-12.wav,//www.xeno-canto.org/423449,//creativecommons.org/licenses/by-nc-sa/4.0/,Nicholas Comparato,2018-06-20,song,880C65854D17720E10F259F1F9A949D22C6D0555AEC4B0D392C594F67C73A762
train,American Robin,american_robin,Turdus,migratorius,423449,423449-2.wav,wavfiles/423449-2.wav,//www.xeno-canto.org/423449,//creativecommons.org/licenses/by-nc-sa/4.0/,Nicholas Comparato,2018-06-20,song,8D237B54C215B3E6371AE89D58256953261E4D0F37CAC6A39FCB242D4D5B2307
train,American Robin,american_robin,Turdus,migratorius,423449,423449-3.wav,wavfiles/423449-3.wav,//www.xeno-canto.org/423449,//creativecommons.org/licenses/by-nc-sa/4.0/,Nicholas Comparato,2018-06-20,song,D182D2CD0FAAF4EC6FC5F00CB2E83E3F596F94A24BE57AE3C44C0580E140DA85
train,American Robin,american_robin,Turdus,migratorius,423449,423449-4.wav,wavfiles/423449-4.wav,//www.xeno-canto.org/423449,//creativecommons.org/licenses/by-nc-sa/4.0/,Nicholas Comparato,2018-06-20,song,B001FE260520ABB5E02F353DDE2090D09914BAFB545C480406D319A5329F2208
train,American Robin,american_robin,Turdus,migratorius,423449,423449-5.wav,wavfiles/423449-5.wav,//www.xeno-canto.org/423449,//creativecommons.org/licenses/by-nc-sa/4.0/,Nicholas Comparato,2018-06-20,song,544B2FB1A123BB1BF3A34883CF15BE4B994A03C5AB3F0E2D4A2CC654ACDA9428
train,American Robin,american_robin,Turdus,migratorius,423449,423449-6.wav,wavfiles/423449-6.wav,//www.xeno-canto.org/423449,//creativecommons.org/licenses/by-nc-sa/4.0/,Nicholas Comparato,2018-06-20,song,7F51B5E6C2D35B2EFD706D87F11C14549139E12E18EE9FEA4965D612484AA295
train,American Robin,american_robin,Turdus,migratorius,423449,423449-7.wav,wavfiles/423449-7.wav,//www.xeno-canto.org/423449,//creativecommons.org/licenses/by-nc-sa/4.0/,Nicholas Comparato,2018-06-20,song,3A619BFDEC5BE6A03A0291E6C3873F92CF510E13A43C644E457D8A65F67E7D71
train,American Robin,american_robin,Turdus,migratorius,423449,423449-8.wav,wavfiles/423449-8.wav,//www.xeno-canto.org/423449,//creativecommons.org/licenses/by-nc-sa/4.0/,Nicholas Comparato,2018-06-20,song,95C47043F7E263C30FB4E5D792373C77702D0C84D4E3649AB6F6A3AD54A54387
train,American Robin,american_robin,Turdus,migratorius,423449,423449-9.wav,wavfiles/423449-9.wav,//www.xeno-canto.org/423449,//creativecommons.org/licenses/by-nc-sa/4.0/,Nicholas Comparato,2018-06-20,song,B6E1924353AC3067EC2C0D7C5B1F6C2421D185970295C7D287AC68318172374D
train,American Robin,american_robin,Turdus,migratorius,446457,446457-0.wav,wavfiles/446457-0.wav,//www.xeno-canto.org/446457,//creativecommons.org/licenses/by-nc-sa/4.0/,Ed Pandolfino,2017-04-21,song,B670F2C07BB826A41F8F8EC08F2433D343F1711F5E4740D1787343913856A249
train,American Robin,american_robin,Turdus,migratorius,446457,446457-1.wav,wavfiles/446457-1.wav,//www.xeno-canto.org/446457,//creativecommons.org/licenses/by-nc-sa/4.0/,Ed Pandolfino,2017-04-21,song,1A14BCFD0AE1B42AAE9CEAEE9B3CE4645F6C63AADC11DDBD60CF6A94918693E6
train,American Robin,american_robin,Turdus,migratorius,446457,446457-10.wav,wavfiles/446457-10.wav,//www.xeno-canto.org/446457,//creativecommons.org/licenses/by-nc-sa/4.0/,Ed Pandolfino,2017-04-21,song,6E9BB7E72DA4C3AA27390BB924631D6BD3CEC5E1C14E29DEBAC02012EEE18621
train,American Robin,american_robin,Turdus,migratorius,446457,446457-11.wav,wavfiles/446457-11.wav,//www.xeno-canto.org/446457,//creativecommons.org/licenses/by-nc-sa/4.0/,Ed Pandolfino,2017-04-21,song,8CCE78B4AC6867BD2FA3DE6648ABBAFF6EBD6FA0D9241CF1C19FAAF13A5387A6
train,American Robin,american_robin,Turdus,migratorius,446457,446457-2.wav,wavfiles/446457-2.wav,//www.xeno-canto.org/446457,//creativecommons.org/licenses/by-nc-sa/4.0/,Ed Pandolfino,2017-04-21,song,32099AB8B97A6BC28BF54F7FC34DB93C20D96A3AFD33DE29DD57D4F0A32263A8
train,American Robin,american_robin,Turdus,migratorius,446457,446457-3.wav,wavfiles/446457-3.wav,//www.xeno-canto.org/446457,//creativecommons.org/licenses/by-nc-sa/4.0/,Ed Pandolfino,2017-04-21,song,977ADECB203A67C363F8757AD387F129AA3115451D2EC73B35E70931FF93E2D2
train,American Robin,american_robin,Turdus,migratorius,446457,446457-6.wav,wavfiles/446457-6.wav,//www.xeno-canto.org/446457,//creativecommons.org/licenses/by-nc-sa/4.0/,Ed Pandolfino,2017-04-21,song,21A5D1F8E0F01ADB1918102991BAB148A18FD1FC6F0F00442172CB54212388CF
train,American Robin,american_robin,Turdus,migratorius,446457,446457-7.wav,wavfiles/446457-7.wav,//www.xeno-canto.org/446457,//creativecommons.org/licenses/by-nc-sa/4.0/,Ed Pandolfino,2017-04-21,song,7D25CA82F5EBE369855D321B93F8077C639EF38968177EA70FEC8FF7B3AC03DF
train,American Robin,american_robin,Turdus,migratorius,446457,446457-8.wav,wavfiles/446457-8.wav,//www.xeno-canto.org/446457,//creativecommons.org/licenses/by-nc-sa/4.0/,Ed Pandolfino,2017-04-21,song,747D482573DD5E1E7BC50A5458FE22497AF1EA81576C83ACD3F8D963458069BD
train,American Robin,american_robin,Turdus,migratorius,446457,446457-9.wav,wavfiles/446457-9.wav,//www.xeno-canto.org/446457,//creativecommons.org/licenses/by-nc-sa/4.0/,Ed Pandolfino,2017-04-21,song,2A2926A98115C5366C1605FEEAABF412D766D2EECE0C775337FCB144E4EA944C
train,American Robin,american_robin,Turdus,migratorius,464766,464766-0.wav,wavfiles/464766-0.wav,//www.xeno-canto.org/464766,//creativecommons.org/licenses/by-nc-sa/4.0/,Brian Hendrix,2019-04-02,song,398D35EEEB3627FC241B6E786ABF45E411EC01F196D8BA8E4DC4F0DB91808203
train,American Robin,american_robin,Turdus,migratorius,464766,464766-1.wav,wavfiles/464766-1.wav,//www.xeno-canto.org/464766,//creativecommons.org/licenses/by-nc-sa/4.0/,Brian Hendrix,2019-04-02,song,BBFBD5B340D51192C2322AC3064509202EB58DF9CD48E2A095652C6704110727
train,American Robin,american_robin,Turdus,migratorius,464766,464766-10.wav,wavfiles/464766-10.wav,//www.xeno-canto.org/464766,//creativecommons.org/licenses/by-nc-sa/4.0/,Brian Hendrix,2019-04-02,song,32FB2C258B05CD3558D6FEB76280F1E8241BEE413274968CF43E46F83D4BE097
train,American Robin,american_robin,Turdus,migratorius,464766,464766-11.wav,wavfiles/464766-11.wav,//www.xeno-canto.org/464766,//creativecommons.org/licenses/by-nc-sa/4.0/,Brian Hendrix,2019-04-02,song,C7A913EE44746E8B14BC32F65CE60738D98EB1783F45AC731454C578333332BF
train,American Robin,american_robin,Turdus,migratorius,464766,464766-12.wav,wavfiles/464766-12.wav,//www.xeno-canto.org/464766,//creativecommons.org/licenses/by-nc-sa/4.0/,Brian Hendrix,2019-04-02,song,53C657CBE718520E88025241DA9BAB37F08F0F30B79247E59AA2CEF84080ECA9
train,American Robin,american_robin,Turdus,migratorius,464766,464766-13.wav,wavfiles/464766-13.wav,//www.xeno-canto.org/464766,//creativecommons.org/licenses/by-nc-sa/4.0/,Brian Hendrix,2019-04-02,song,19B843E51221C982C64B2627BBEFF6D32317A1A3E26D8C9679D14350B4717E1F
train,American Robin,american_robin,Turdus,migratorius,464766,464766-14.wav,wavfiles/464766-14.wav,//www.xeno-canto.org/464766,//creativecommons.org/licenses/by-nc-sa/4.0/,Brian Hendrix,2019-04-02,song,A645CB083262616E9FCB8AB6F09D9437C56ABC5808995610A924FD4B97CC8489
train,American Robin,american_robin,Turdus,migratorius,464766,464766-2.wav,wavfiles/464766-2.wav,//www.xeno-canto.org/464766,//creativecommons.org/licenses/by-nc-sa/4.0/,Brian Hendrix,2019-04-02,song,819B98F0FB31494F1048113F7DA9A3F46D3138D2A5C5A74796A39E06F4B01CD3
train,American Robin,american_robin,Turdus,migratorius,464766,464766-3.wav,wavfiles/464766-3.wav,//www.xeno-canto.org/464766,//creativecommons.org/licenses/by-nc-sa/4.0/,Brian Hendrix,2019-04-02,song,0CDA1E821948B53368A84F38BC131B72A1B8AEC17EADA3DC16DE0B35B35C66B0
train,American Robin,american_robin,Turdus,migratorius,464766,464766-4.wav,wavfiles/464766-4.wav,//www.xeno-canto.org/464766,//creativecommons.org/licenses/by-nc-sa/4.0/,Brian Hendrix,2019-04-02,song,59846C8000166E1C764773415C18F9D474A1D909626EB8C24C0D095952A4F97B
train,American Robin,american_robin,Turdus,migratorius,464766,464766-5.wav,wavfiles/464766-5.wav,//www.xeno-canto.org/464766,//creativecommons.org/licenses/by-nc-sa/4.0/,Brian Hendrix,2019-04-02,song,1B578B3CFFAC40BA73CE8D013CBB5AA22AF064038BACC42ED472386230569BC5
train,American Robin,american_robin,Turdus,migratorius,464766,464766-6.wav,wavfiles/464766-6.wav,//www.xeno-canto.org/464766,//creativecommons.org/licenses/by-nc-sa/4.0/,Brian Hendrix,2019-04-02,song,E3BB885BDE789D1878D28033B5FA16A4E5AFC9F0FEEFA94CC15073BDC0585965
train,American Robin,american_robin,Turdus,migratorius,464766,464766-7.wav,wavfiles/464766-7.wav,//www.xeno-canto.org/464766,//creativecommons.org/licenses/by-nc-sa/4.0/,Brian Hendrix,2019-04-02,song,44B6BED0C7249E3DB646C14029A722E1D8F76D7A7437CD2531C7452F048AF02D
train,American Robin,american_robin,Turdus,migratorius,464766,464766-8.wav,wavfiles/464766-8.wav,//www.xeno-canto.org/464766,//creativecommons.org/licenses/by-nc-sa/4.0/,Brian Hendrix,2019-04-02,song,F6A5FFD217575080E724FA6EC727A03CECDA697C9F7BD5FB379906677B42941F
train,American Robin,american_robin,Turdus,migratorius,464766,464766-9.wav,wavfiles/464766-9.wav,//www.xeno-canto.org/464766,//creativecommons.org/licenses/by-nc-sa/4.0/,Brian Hendrix,2019-04-02,song,DA859433046D47A49813CF703A7FC839707464F8DF5E6A022D65BAA602CE36FA
train,American Robin,american_robin,Turdus,migratorius,468991,468991-0.wav,wavfiles/468991-0.wav,//www.xeno-canto.org/468991,//creativecommons.org/licenses/by-nc-sa/4.0/,bowtyler,2019-04-03,song,481A6763B0C77B2C37A0167C127C6B8F7479A975BEA103A2F955CDA5221B88E2
train,American Robin,american_robin,Turdus,migratorius,468991,468991-1.wav,wavfiles/468991-1.wav,//www.xeno-canto.org/468991,//creativecommons.org/licenses/by-nc-sa/4.0/,bowtyler,2019-04-03,song,BD4327BD74F1F7658C6EC328FE78D1C0946F2A629CBB5FB34283C775252B03CF
train,American Robin,american_robin,Turdus,migratorius,468991,468991-10.wav,wavfiles/468991-10.wav,//www.xeno-canto.org/468991,//creativecommons.org/licenses/by-nc-sa/4.0/,bowtyler,2019-04-03,song,B856AD041EAA8E1625D7FA7097C19685A4CDD1DE7C385EAB2640F40D886A1C76
train,American Robin,american_robin,Turdus,migratorius,468991,468991-11.wav,wavfiles/468991-11.wav,//www.xeno-canto.org/468991,//creativecommons.org/licenses/by-nc-sa/4.0/,bowtyler,2019-04-03,song,9C09E89F1B970D9A097011A968116B2B58A8EE748ADC568CA96A3A889B64243D
train,American Robin,american_robin,Turdus,migratorius,468991,468991-12.wav,wavfiles/468991-12.wav,//www.xeno-canto.org/468991,//creativecommons.org/licenses/by-nc-sa/4.0/,bowtyler,2019-04-03,song,76ED6062933D76ACBA668B739696A82F2C0187E564BB2EFE61EE554A52D493F8
train,American Robin,american_robin,Turdus,migratorius,468991,468991-13.wav,wavfiles/468991-13.wav,//www.xeno-canto.org/468991,//creativecommons.org/licenses/by-nc-sa/4.0/,bowtyler,2019-04-03,song,A9AD3D80ABDF0E26AD0ACD9B68C91D700CCA109C79664FDD00D62B0D6EA97CB4
train,American Robin,american_robin,Turdus,migratorius,468991,468991-14.wav,wavfiles/468991-14.wav,//www.xeno-canto.org/468991,//creativecommons.org/licenses/by-nc-sa/4.0/,bowtyler,2019-04-03,song,F312BF5D3DF6E8528BA5C890C5A2201DE0FFA14645ACD0EFA349F8CEC89939E3
train,American Robin,american_robin,Turdus,migratorius,468991,468991-2.wav,wavfiles/468991-2.wav,//www.xeno-canto.org/468991,//creativecommons.org/licenses/by-nc-sa/4.0/,bowtyler,2019-04-03,song,B3370BD2A73C94BDECA70759FD2ABD1EE1D5A2D00DF0F54A540A2E8251360FC0
train,American Robin,american_robin,Turdus,migratorius,468991,468991-3.wav,wavfiles/468991-3.wav,//www.xeno-canto.org/468991,//creativecommons.org/licenses/by-nc-sa/4.0/,bowtyler,2019-04-03,song,724CE8B86AB442FE148A74F14176C048A1414B14F7CB87FB1AEDFF99B5D6D16C
train,American Robin,american_robin,Turdus,migratorius,468991,468991-4.wav,wavfiles/468991-4.wav,//www.xeno-canto.org/468991,//creativecommons.org/licenses/by-nc-sa/4.0/,bowtyler,2019-04-03,song,F872682FEF1A2179100B720018667F87B0252662DB657A67F9A8A11315517412
train,American Robin,american_robin,Turdus,migratorius,468991,468991-5.wav,wavfiles/468991-5.wav,//www.xeno-canto.org/468991,//creativecommons.org/licenses/by-nc-sa/4.0/,bowtyler,2019-04-03,song,E3FE5F852F52BC342EC907C0EEE03214B5144ED83DC9A8B8C8D90F31A7E7BA6F
train,American Robin,american_robin,Turdus,migratorius,468991,468991-6.wav,wavfiles/468991-6.wav,//www.xeno-canto.org/468991,//creativecommons.org/licenses/by-nc-sa/4.0/,bowtyler,2019-04-03,song,7920965B167A6C851205103C31C317E5D54A6D1004A224730660465803E461D5
train,American Robin,american_robin,Turdus,migratorius,468991,468991-7.wav,wavfiles/468991-7.wav,//www.xeno-canto.org/468991,//creativecommons.org/licenses/by-nc-sa/4.0/,bowtyler,2019-04-03,song,9FBD75CDFADF1CD1DE89D64EAF80021F7A758DA22A9B8C627E59C8023D6A7926
train,American Robin,american_robin,Turdus,migratorius,468991,468991-8.wav,wavfiles/468991-8.wav,//www.xeno-canto.org/468991,//creativecommons.org/licenses/by-nc-sa/4.0/,bowtyler,2019-04-03,song,9A433C38A5A32A2E81EB535032B4FA311BCDB4B2764B7E98A829684F88FE6794
train,American Robin,american_robin,Turdus,migratorius,468991,468991-9.wav,wavfiles/468991-9.wav,//www.xeno-canto.org/468991,//creativecommons.org/licenses/by-nc-sa/4.0/,bowtyler,2019-04-03,song,C65E7005968408A65956DDDAD7376AD487860778366BAB80229A0144C434D396
train,American Robin,american_robin,Turdus,migratorius,483578,483578-0.wav,wavfiles/483578-0.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,1C13B841CD1F0A882A9FE694405B91BB7C7A5924E2F8F5603D28D8ADF614503E
train,American Robin,american_robin,Turdus,migratorius,483578,483578-1.wav,wavfiles/483578-1.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,3FE8310512BC63C16A755B7D70F0A1819FF6F497E8BBBE6B0ED1D2D53DEFC196
train,American Robin,american_robin,Turdus,migratorius,483578,483578-10.wav,wavfiles/483578-10.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,C3D05D43882ADC86EE5B840F6085CB74C90DFC0F39460F77ACBFD150902C6463
train,American Robin,american_robin,Turdus,migratorius,483578,483578-11.wav,wavfiles/483578-11.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,99B4C1FA2FBC3243B2E7D5D67815ED607C44B2333DD4B57D11E168F4D88EF671
train,American Robin,american_robin,Turdus,migratorius,483578,483578-12.wav,wavfiles/483578-12.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,D24A137E88C7443443D5E136BA7BD0DA0CBDA4D9B71E1A625E8185799AC389DF
train,American Robin,american_robin,Turdus,migratorius,483578,483578-13.wav,wavfiles/483578-13.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,2B694CE038885BEE937361CD3B4BD6FA1D87C8792D39F96130102DFB86F37374
train,American Robin,american_robin,Turdus,migratorius,483578,483578-14.wav,wavfiles/483578-14.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,ECA6F7D4919EDED1E241B65455BFA80A53C4230963F83526A0FF8DAF57885716
train,American Robin,american_robin,Turdus,migratorius,483578,483578-15.wav,wavfiles/483578-15.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,5EEFEE9FBD9939548BD30E4591DB5534FE019C2E09E6F6388B9673CF85970095
train,American Robin,american_robin,Turdus,migratorius,483578,483578-16.wav,wavfiles/483578-16.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,94D3F6CB293FEFDA7540C99412216B1E66B5B33BDC67777ED0DABE754430A187
train,American Robin,american_robin,Turdus,migratorius,483578,483578-2.wav,wavfiles/483578-2.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,C3C3D51CF2F92D29B6369A7B5E4BA12A7758AC6B4BA7B588EC64994F11994A33
train,American Robin,american_robin,Turdus,migratorius,483578,483578-3.wav,wavfiles/483578-3.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,C34C363D13654172A186761443073B4DD688CE505F8273CF5DC252CF72273EC9
train,American Robin,american_robin,Turdus,migratorius,483578,483578-4.wav,wavfiles/483578-4.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,D802004C6E4A829369A3F3AC4B069B0BBC441C802C232FA09A3BD24B65C6A3AA
train,American Robin,american_robin,Turdus,migratorius,483578,483578-5.wav,wavfiles/483578-5.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,D18C8DB6AB221F80BE28238F287D9F83ECFDC947CB3EC2F422287E56B959637A
train,American Robin,american_robin,Turdus,migratorius,483578,483578-6.wav,wavfiles/483578-6.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,030873AFB73748AFB611EED8E04A51A62E65FAF8765648314D29EFE7AFE115D4
train,American Robin,american_robin,Turdus,migratorius,483578,483578-7.wav,wavfiles/483578-7.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,D1AEFC7AD631605BEEC020842484A709ECC73540544B32D2808C58BAD733EFF2
train,American Robin,american_robin,Turdus,migratorius,483578,483578-8.wav,wavfiles/483578-8.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,494B2B137BE6D9F4AFA32B948CAE066CB02A8F6E94D1DDBE79DD808EF5B517CA
train,American Robin,american_robin,Turdus,migratorius,483578,483578-9.wav,wavfiles/483578-9.wav,//www.xeno-canto.org/483578,//creativecommons.org/licenses/by-nc-sa/4.0/,Russ Wigh,2019-06-27,song,BBC6BF6EFF5890FCA73ACFFE7C6F6D7B4196772737803E1ECD1D8C15C3083C5F
train,American Robin,american_robin,Turdus,migratorius,483628,483628-0.wav,wavfiles/483628-0.wav,//www.xeno-canto.org/483628,//creativecommons.org/licenses/by-nc-sa/4.0/,Barry Edmonston,2019-06-16,song,7CA0A963666C65040E46FCE249A445D02CBF9B3FB238A119B3DCBAEF193BEEF1
train,American Robin,american_robin,Turdus,migratorius,483628,483628-1.wav,wavfiles/483628-1.wav,//www.xeno-canto.org/483628,//creativecommons.org/licenses/by-nc-sa/4.0/,Barry Edmonston,2019-06-16,song,2692E236FFD5D78E935F2138B0F5BAA27DD7928C6E2F06F6ACFEDC8BEF2BBD74
train,American Robin,american_robin,Turdus,migratorius,483628,483628-12.wav,wavfiles/483628-12.wav,//www.xeno-canto.org/483628,//creativecommons.org/licenses/by-nc-sa/4.0/,Barry Edmonston,2019-06-16,song,784D8C1ADA68C7EC363615FA45E6C246EC8DEF4EE7D587597A5BF590A2E3F836
train,American Robin,american_robin,Turdus,migratorius,483628,483628-13.wav,wavfiles/483628-13.wav,//www.xeno-canto.org/483628,//creativecommons.org/licenses/by-nc-sa/4.0/,Barry Edmonston,2019-06-16,song,A72014AEB64C780385B335162A9C859FE74925427D5D499BFE8D9635D3AB5DEB
train,American Robin,american_robin,Turdus,migratorius,483628,483628-14.wav,wavfiles/483628-14.wav,//www.xeno-canto.org/483628,//creativecommons.org/licenses/by-nc-sa/4.0/,Barry Edmonston,2019-06-16,song,92DAC5654F6C79CD3C41F9AED0C3768833853A4267806C9867DDF0EB4C3A0F61
train,American Robin,american_robin,Turdus,migratorius,483628,483628-15.wav,wavfiles/483628-15.wav,//www.xeno-canto.org/483628,//creativecommons.org/licenses/by-nc-sa/4.0/,Barry Edmonston,2019-06-16,song,97B011B8541023DF98AD2F6741833E47F6F4D61C50C4D4A5557C6AF05B6A3C83
train,American Robin,american_robin,Turdus,migratorius,483628,483628-2.wav,wavfiles/483628-2.wav,//www.xeno-canto.org/483628,//creativecommons.org/licenses/by-nc-sa/4.0/,Barry Edmonston,2019-06-16,song,C29743EC41182F04EE78D04A445EE933C748B6349D3409CC7069BF8133BD0B8B
train,American Robin,american_robin,Turdus,migratorius,483628,483628-3.wav,wavfiles/483628-3.wav,//www.xeno-canto.org/483628,//creativecommons.org/licenses/by-nc-sa/4.0/,Barry Edmonston,2019-06-16,song,877F819FC23C0BCCD6AF5DA70FE9D93388F4FEA881878D80435C6E59776D2CE4
train,American Robin,american_robin,Turdus,migratorius,483628,483628-4.wav,wavfiles/483628-4.wav,//www.xeno-canto.org/483628,//creativecommons.org/licenses/by-nc-sa/4.0/,Barry Edmonston,2019-06-16,song,4BE23BAEF4377E65A35388985B5942E8CB5D05DEA2B16D581A532288EDA03435
train,American Robin,american_robin,Turdus,migratorius,483628,483628-5.wav,wavfiles/483628-5.wav,//www.xeno-canto.org/483628,//creativecommons.org/licenses/by-nc-sa/4.0/,Barry Edmonston,2019-06-16,song,1FDE7738C0564E511875A91931E5860A36B55B9D7284B33D8F0069BF513D8EB8
train,American Robin,american_robin,Turdus,migratorius,483628,483628-6.wav,wavfiles/483628-6.wav,//www.xeno-canto.org/483628,//creativecommons.org/licenses/by-nc-sa/4.0/,Barry Edmonston,2019-06-16,song,2FE493AB0D5FD3A8C779DAA19A555945781121069F8675AE928CD792F8B4FAC5
train,American Robin,american_robin,Turdus,migratorius,483628,483628-7.wav,wavfiles/483628-7.wav,//www.xeno-canto.org/483628,//creativecommons.org/licenses/by-nc-sa/4.0/,Barry Edmonston,2019-06-16,song,40F856A08B0FF2284C0753D9A6C18667FB0BAC18BF5AFD7876676E21A4C2A06E
train,American Robin,american_robin,Turdus,migratorius,483628,483628-8.wav,wavfiles/483628-8.wav,//www.xeno-canto.org/483628,//creativecommons.org/licenses/by-nc-sa/4.0/,Barry Edmonston,2019-06-16,song,6601F51D1157065D1BC4D62C782AC9729E6316CAABD620D6AEA5BDA2E4FFBE65
train,American Robin,american_robin,Turdus,migratorius,537326,537326-0.wav,wavfiles/537326-0.wav,//www.xeno-canto.org/537326,//creativecommons.org/licenses/by-nc-sa/4.0/,Paul Marvin,2020-03-21,song,0DA628BB73C759A1E6DA98088165FEB4ADDA3F16764861F5138F64451E4C3A5B
train,American Robin,american_robin,Turdus,migratorius,537326,537326-1.wav,wavfiles/537326-1.wav,//www.xeno-canto.org/537326,//creativecommons.org/licenses/by-nc-sa/4.0/,Paul Marvin,2020-03-21,song,2F0F0DA5D4F5F98DE9E2A2B326A545833812A162737336DBB1921F0F8CC32F4F
train,American Robin,american_robin,Turdus,migratorius,537326,537326-10.wav,wavfiles/537326-10.wav,//www.xeno-canto.org/537326,//creativecommons.org/licenses/by-nc-sa/4.0/,Paul Marvin,2020-03-21,song,14814B12C47B071C527C99462AA189EE4911359216732A0C1242E7E0C08AE823
train,American Robin,american_robin,Turdus,migratorius,537326,537326-11.wav,wavfiles/537326-11.wav,//www.xeno-canto.org/537326,//creativecommons.org/licenses/by-nc-sa/4.0/,Paul Marvin,2020-03-21,song,FE6086DC6B506DF2FB62D542DC848136B5EAFD03A51596182EBDF94F66226E3A
train,American Robin,american_robin,Turdus,migratorius,537326,537326-2.wav,wavfiles/537326-2.wav,//www.xeno-canto.org/537326,//creativecommons.org/licenses/by-nc-sa/4.0/,Paul Marvin,2020-03-21,song,8FF1D16D1D7B85BA14C413E2C695FC0392C830C69CEBEC41700B2BC6DFAA3051
train,American Robin,american_robin,Turdus,migratorius,537326,537326-3.wav,wavfiles/537326-3.wav,//www.xeno-canto.org/537326,//creativecommons.org/licenses/by-nc-sa/4.0/,Paul Marvin,2020-03-21,song,06A15EDACB21D97418DF1316E50747E8FC03E44C10C1C345458DA69C9C421F3A
train,American Robin,american_robin,Turdus,migratorius,537326,537326-4.wav,wavfiles/537326-4.wav,//www.xeno-canto.org/537326,//creativecommons.org/licenses/by-nc-sa/4.0/,Paul Marvin,2020-03-21,song,8964492C40618CBAEAFA43450428B58D234539886438EFF25D2D0D40A7682AE7
train,American Robin,american_robin,Turdus,migratorius,537326,537326-5.wav,wavfiles/537326-5.wav,//www.xeno-canto.org/537326,//creativecommons.org/licenses/by-nc-sa/4.0/,Paul Marvin,2020-03-21,song,2BABC14324FD86E6F2F83EF958F95181633138E198F1F18D2AC1C3CFD21F8596
train,American Robin,american_robin,Turdus,migratorius,537326,537326-6.wav,wavfiles/537326-6.wav,//www.xeno-canto.org/537326,//creativecommons.org/licenses/by-nc-sa/4.0/,Paul Marvin,2020-03-21,song,5AF89D97F9D26515672550FAAC6FED2D8A10914C074CCFF010745B714B2314D9
train,American Robin,american_robin,Turdus,migratorius,537326,537326-7.wav,wavfiles/537326-7.wav,//www.xeno-canto.org/537326,//creativecommons.org/licenses/by-nc-sa/4.0/,Paul Marvin,2020-03-21,song,AAD0B998763D7800D936437E93690C25F8C20083A0E30F64B272730956A5E3FE
train,American Robin,american_robin,Turdus,migratorius,537326,537326-8.wav,wavfiles/537326-8.wav,//www.xeno-canto.org/537326,//creativecommons.org/licenses/by-nc-sa/4.0/,Paul Marvin,2020-03-21,song,58EA5F67624F208013429FE5758362255D538214C899D902EB6683969247BC3F
train,American Robin,american_robin,Turdus,migratorius,537326,537326-9.wav,wavfiles/537326-9.wav,//www.xeno-canto.org/537326,//creativecommons.org/licenses/by-nc-sa/4.0/,Paul Marvin,2020-03-21,song,C2327DEF0ADA8444EE24D88C72A3FD093CC3E00CDCD19F20CA6301B2CBE94C63
